Code Domaine,Domaine,Code zone (FAO),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"MK","Indicateurs macro","39","Tchad","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1457.986705","X","Sources internationales sûres",""
"MK","Indicateurs macro","39","Tchad","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","14.027168","Fc","Donnée calculée",""
"MK","Indicateurs macro","167","Tchéquie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","218628.940952","X","Sources internationales sûres",""
"MK","Indicateurs macro","167","Tchéquie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","20545.836143","X","Sources internationales sûres",""
"MK","Indicateurs macro","167","Tchéquie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","54719.188923","X","Sources internationales sûres",""
"MK","Indicateurs macro","167","Tchéquie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","25.028337","Fc","Donnée calculée",""
"MK","Indicateurs macro","167","Tchéquie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","3372.898516","Fc","Donnée calculée",""
"MK","Indicateurs macro","167","Tchéquie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","8881.760755","Fc","Donnée calculée",""
"MK","Indicateurs macro","216","Thaïlande","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","456356.812775","X","Sources internationales sûres",""
"MK","Indicateurs macro","216","Thaïlande","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6593.81687","X","Sources internationales sûres",""
"MK","Indicateurs macro","216","Thaïlande","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","105456.597682","X","Sources internationales sûres",""
"MK","Indicateurs macro","216","Thaïlande","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","23.108365","Fc","Donnée calculée",""
"MK","Indicateurs macro","176","Timor-Leste","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","1615.609697","X","Sources internationales sûres",""
"MK","Indicateurs macro","176","Timor-Leste","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1299.496723","X","Sources internationales sûres",""
"MK","Indicateurs macro","176","Timor-Leste","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","522.254673","X","Sources internationales sûres",""
"MK","Indicateurs macro","176","Timor-Leste","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","32.325547","Fc","Donnée calculée",""
"MK","Indicateurs macro","217","Togo","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","6387.424244","X","Sources internationales sûres",""
"MK","Indicateurs macro","217","Togo","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","829.700048","X","Sources internationales sûres",""
"MK","Indicateurs macro","217","Togo","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","1083.869257","X","Sources internationales sûres",""
"MK","Indicateurs macro","217","Togo","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","16.9688","Fc","Donnée calculée",""
"MK","Indicateurs macro","219","Tonga","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","461.324081","X","Sources internationales sûres",""
"MK","Indicateurs macro","219","Tonga","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","4522.873795","X","Sources internationales sûres",""
"MK","Indicateurs macro","219","Tonga","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","123.066963","X","Sources internationales sûres",""
"MK","Indicateurs macro","219","Tonga","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","26.6769","Fc","Donnée calculée",""
"MK","Indicateurs macro","220","Trinité-et-Tobago","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","23180.107752","X","Sources internationales sûres",""
"MK","Indicateurs macro","220","Trinité-et-Tobago","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","16747.918804","X","Sources internationales sûres",""
"MK","Indicateurs macro","220","Trinité-et-Tobago","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","3808.902075","X","Sources internationales sûres",""
"MK","Indicateurs macro","220","Trinité-et-Tobago","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","16.43177","Fc","Donnée calculée",""
"MK","Indicateurs macro","220","Trinité-et-Tobago","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","250.977613","Fc","Donnée calculée",""
"MK","Indicateurs macro","220","Trinité-et-Tobago","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","1359.712812","Fc","Donnée calculée",""
"MK","Indicateurs macro","222","Tunisie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","39802.143071","X","Sources internationales sûres",""
"MK","Indicateurs macro","222","Tunisie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3481.203612","X","Sources internationales sûres",""
"MK","Indicateurs macro","222","Tunisie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","7497.111917","X","Sources internationales sûres",""
"MK","Indicateurs macro","222","Tunisie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","18.83595","Fc","Donnée calculée",""
"MK","Indicateurs macro","213","Turkménistan","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","38877.854701","X","Sources internationales sûres",""
"MK","Indicateurs macro","213","Turkménistan","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","6752.362494","X","Sources internationales sûres",""
"MK","Indicateurs macro","213","Turkménistan","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","19270.914168","X","Sources internationales sûres",""
"MK","Indicateurs macro","213","Turkménistan","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","49.567843","Fc","Donnée calculée",""
"MK","Indicateurs macro","223","Turquie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","858988.5786","X","Sources internationales sûres",""
"MK","Indicateurs macro","223","Turquie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","10589.573121","X","Sources internationales sûres",""
"MK","Indicateurs macro","223","Turquie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","256469.465482","X","Sources internationales sûres",""
"MK","Indicateurs macro","223","Turquie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","29.857145","Fc","Donnée calculée",""
"MK","Indicateurs macro","227","Tuvalu","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","45.276606","X","Sources internationales sûres",""
"MK","Indicateurs macro","227","Tuvalu","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3982.111321","X","Sources internationales sûres",""
"MK","Indicateurs macro","227","Tuvalu","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","10.038864","X","Sources internationales sûres",""
"MK","Indicateurs macro","227","Tuvalu","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","22.172298","Fc","Donnée calculée",""
"MK","Indicateurs macro","230","Ukraine","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","112190.328583","X","Sources internationales sûres",""
"MK","Indicateurs macro","230","Ukraine","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2521.827514","X","Sources internationales sûres",""
"MK","Indicateurs macro","230","Ukraine","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","17688.873336","X","Sources internationales sûres",""
"MK","Indicateurs macro","230","Ukraine","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","15.766843","Fc","Donnée calculée",""
"MK","Indicateurs macro","234","Uruguay","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","64233.966863","X","Sources internationales sûres",""
"MK","Indicateurs macro","234","Uruguay","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","18690.915595","X","Sources internationales sûres",""
"MK","Indicateurs macro","234","Uruguay","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","10497.1258","X","Sources internationales sûres",""
"MK","Indicateurs macro","234","Uruguay","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","16.342017","Fc","Donnée calculée",""
"MK","Indicateurs macro","155","Vanuatu","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","880.046992","X","Sources internationales sûres",""
"MK","Indicateurs macro","155","Vanuatu","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","3082.368364","X","Sources internationales sûres",""
"MK","Indicateurs macro","155","Vanuatu","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","239.388211","X","Sources internationales sûres",""
"MK","Indicateurs macro","155","Vanuatu","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","27.201753","Fc","Donnée calculée",""
"MK","Indicateurs macro","236","Venezuela (République bolivarienne du)","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","247930.222859","X","Sources internationales sûres",""
"MK","Indicateurs macro","236","Venezuela (République bolivarienne du)","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","8432.288335","X","Sources internationales sûres",""
"MK","Indicateurs macro","236","Venezuela (République bolivarienne du)","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","40814.585097","X","Sources internationales sûres",""
"MK","Indicateurs macro","236","Venezuela (République bolivarienne du)","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","16.462126","Fc","Donnée calculée",""
"MK","Indicateurs macro","237","Viet Nam","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","223779.866149","X","Sources internationales sûres",""
"MK","Indicateurs macro","237","Viet Nam","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","2365.521494","X","Sources internationales sûres",""
"MK","Indicateurs macro","237","Viet Nam","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","53217.27259","X","Sources internationales sûres",""
"MK","Indicateurs macro","237","Viet Nam","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","23.781082","Fc","Donnée calculée",""
"MK","Indicateurs macro","249","Yémen","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","20739.380619","X","Sources internationales sûres",""
"MK","Indicateurs macro","249","Yémen","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","745.087677","X","Sources internationales sûres",""
"MK","Indicateurs macro","249","Yémen","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","3214.605395","X","Sources internationales sûres",""
"MK","Indicateurs macro","249","Yémen","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","15.500007","Fc","Donnée calculée",""
"MK","Indicateurs macro","251","Zambie","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","25868.161487","X","Sources internationales sûres",""
"MK","Indicateurs macro","251","Zambie","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1534.874627","X","Sources internationales sûres",""
"MK","Indicateurs macro","251","Zambie","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","10039.023662","X","Sources internationales sûres",""
"MK","Indicateurs macro","251","Zambie","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","38.808416","Fc","Donnée calculée",""
"MK","Indicateurs macro","251","Zambie","6110","Valeur US $","22010","Valeur ajoutée (Agriculture)","2017","2017","millions","732.748459","Fc","Donnée calculée",""
"MK","Indicateurs macro","251","Zambie","6110","Valeur US $","22073","Production brute (Agriculture)","2017","2017","millions","1350.658972","Fc","Donnée calculée",""
"MK","Indicateurs macro","181","Zimbabwe","6110","Valeur US $","22008","Produit Intérieur Brut","2017","2017","millions","22040.902301","X","Sources internationales sûres",""
"MK","Indicateurs macro","181","Zimbabwe","6119","Valeur US $ par habitant","22008","Produit Intérieur Brut","2017","2017","US$","1548.186368","X","Sources internationales sûres",""
"MK","Indicateurs macro","181","Zimbabwe","6110","Valeur US $","22015","Formation brute de capital fixe","2017","2017","millions","2130.449666","X","Sources internationales sûres",""
"MK","Indicateurs macro","181","Zimbabwe","6103","Part du PIB US $","22015","Formation brute de capital fixe","2017","2017","%","9.665891","Fc","Donnée calculée",""
