Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","348","Hongrie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","0.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","0.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","0.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","92.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","348","Hongrie","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","184","Îles Cook","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","184","Îles Cook","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","184","Îles Cook","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","184","Îles Cook","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","184","Îles Cook","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","99","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","584","Îles Marshall","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","88.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","090","Îles Salomon","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","0.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","090","Îles Salomon","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","090","Îles Salomon","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","090","Îles Salomon","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","090","Îles Salomon","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","67.8","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","356","Inde","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","176.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","356","Inde","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","356","Inde","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","356","Inde","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","356","Inde","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","89.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","360","Indonésie","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","15.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","360","Indonésie","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","0.9","A","Chiffre officiel","Official estimate"
"FS","Données de la sécurité alimentaire","360","Indonésie","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","12.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","360","Indonésie","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","11","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","360","Indonésie","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","90.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","364","Iran (République islamique d')","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","4.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","364","Iran (République islamique d')","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","8.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","364","Iran (République islamique d')","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","8.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","364","Iran (République islamique d')","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","7.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","364","Iran (République islamique d')","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","93.5","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","364","Iran (République islamique d')","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","97.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","368","Iraq","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","368","Iraq","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","368","Iraq","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","368","Iraq","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","368","Iraq","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","58.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","368","Iraq","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","96","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","372","Irlande","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.8","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","210401F","Prévalence de l’insécurité alimentaire grave – femmes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","21045","Pourcentage de la population ayant accès à des services d'eau potable gérés en toute sécurité","2017","2017","%","97.2","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","372","Irlande","6121","Valeur","21047","Pourcentage de la population utilisant au moins les services d'eau de base","2017","2017","%","97.4","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","352","Islande","6132","Valeur","210011","Nombre de personnes sous-alimentées (millions) (moyenne sur 3 ans)","20162018","2016-2018","millions","","O","Valeur manquante",""
"FS","Données de la sécurité alimentaire","352","Islande","6121","Valeur","210401","Prévalence de l’insécurité alimentaire grave – population totale (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","352","Islande","6121","Valeur","210401M","Prévalence de l’insécurité alimentaire grave – hommes adultes (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.9","E","Valeur estimée",""
