Code Domaine,Domaine,Code zone (M49),Zone,Code Élément,Élément,Code Produit,Produit,Code année,Année,Unité,Valeur,Symbole,Description du Symbole,Note
"FS","Données de la sécurité alimentaire","840","États-Unis d'Amérique","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","231","Éthiopie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","8.3","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","231","Éthiopie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","5.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","231","Éthiopie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","69","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","231","Éthiopie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-1.68","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","231","Éthiopie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","231","Éthiopie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","24","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","643","Fédération de Russie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-68.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","643","Fédération de Russie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","3.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","643","Fédération de Russie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","643","Fédération de Russie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.64","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","643","Fédération de Russie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","18.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","643","Fédération de Russie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","19","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","242","Fidji","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","242","Fidji","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","242","Fidji","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","35","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","242","Fidji","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.62","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","242","Fidji","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","242","Fidji","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","25","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","246","Finlande","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-16.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","246","Finlande","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","246","Finlande","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","246","Finlande","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","1.08","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","246","Finlande","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","15.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","246","Finlande","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","11","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","250","France","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","-116.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","250","France","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","14.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","250","France","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","250","France","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","0.28","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","250","France","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","29.9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","250","France","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","73","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","266","Gabon","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","90.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","266","Gabon","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","266","Gabon","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","9","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","266","Gabon","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.1","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","266","Gabon","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","2.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","266","Gabon","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","32","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","270","Gambie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","65.4","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","270","Gambie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","270","Gambie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","151","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","270","Gambie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.08","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","270","Gambie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","7.5","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","270","Gambie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","35","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","268","Géorgie","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","63.2","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","268","Géorgie","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","100","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","268","Géorgie","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","34","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","268","Géorgie","6125","Valeur","21032","Stabilité politique et absence de violence/terrorisme (indice)","2017","2017","indice","-0.37","X","Ciffre de sources internationales",""
"FS","Données de la sécurité alimentaire","268","Géorgie","6127","Valeur","21030","Variabilité de la production alimentaire par habitant ($I par personne constant 2014-16)","2017","2017","1000 I$","23.6","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","268","Géorgie","6128","Valeur","21031","Variabilité des disponibilités alimentaires par habitant (Kcal/personne/jour)","2017","2017","Kcal/personne/jour","24","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","288","Ghana","6121","Valeur","21035","Taux de dépendance à l'égard des importations céréalières (%) (moyenne sur 3 ans)","20162018","2016-2018","%","34.7","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","288","Ghana","6121","Valeur","21034","Pourcentage des terres arables aménagées pour l'irrigation (%) (moyenne sur 3 ans)","20162018","2016-2018","%","1.1","E","Valeur estimée",""
"FS","Données de la sécurité alimentaire","288","Ghana","6121","Valeur","21033","Valeur des importations alimentaires par rapport aux exportations totales de marchandises (%) (moyenne sur 3 ans)","20162018","2016-2018","%","13","E","Valeur estimée",""
